file,line,hex,context_snippet
app/gui/domains/operations/prompt_studio/panels/editor_panel.py,113,#cbd5e1,:disabled {                 background: #cbd5e1;                 color: #94a3b8;       
app/gui/domains/operations/prompt_studio/panels/editor_panel.py,114,#94a3b8,"ground: #cbd5e1;                 color: #94a3b8;             }         """""")         sel"
app/gui/domains/operations/prompt_studio/panels/editor_panel.py,124,#ffffff,itorPanel {                 background: #ffffff;                 border: 1px solid #e5e
app/gui/domains/operations/prompt_studio/panels/editor_panel.py,125,#e5e7eb,ffff;                 border: 1px solid #e5e7eb;                 border-radius: 12px;  
app/gui/domains/operations/prompt_studio/panels/library_panel.py,69,#64748b,"ont-weight: 600;                 color: #64748b;             }         """""")         sel"
app/gui/domains/operations/prompt_studio/panels/library_panel.py,76,#f8fafc,ectHeader {                 background: #f8fafc;                 border: 1px solid #e2e
app/gui/domains/operations/prompt_studio/panels/library_panel.py,77,#e2e8f0,fafc;                 border: 1px solid #e2e8f0;                 border-radius: 8px;   
app/gui/domains/operations/prompt_studio/panels/library_panel.py,90,#2563eb,mptButton {                 background: #2563eb;                 color: white;         
app/gui/domains/operations/prompt_studio/panels/library_panel.py,97,#1d4ed8,   #newPromptButton:hover { background: #1d4ed8; }             #newPromptButton:disable
app/gui/domains/operations/prompt_studio/panels/library_panel.py,99,#cbd5e1,:disabled {                 background: #cbd5e1;                 color: #94a3b8;       
app/gui/domains/operations/prompt_studio/panels/library_panel.py,100,#94a3b8,"ground: #cbd5e1;                 color: #94a3b8;             }         """""")         sel"
app/gui/domains/operations/prompt_studio/panels/library_panel.py,112,#e2e8f0,12px;                 border: 1px solid #e2e8f0;                 border-radius: 8px;   
app/gui/domains/operations/prompt_studio/panels/library_panel.py,116,#2563eb,"        QLineEdit:focus { border-color: #2563eb; }         """""")         self._search.te"
app/gui/domains/operations/prompt_studio/panels/library_panel.py,144,#ffffff,raryPanel {                 background: #ffffff;                 border-right: 1px soli
app/gui/domains/operations/prompt_studio/panels/library_panel.py,145,#e2e8f0,"                border-right: 1px solid #e2e8f0;             }         """""")      def _c"
app/gui/domains/operations/prompt_studio/panels/library_panel.py,182,#1f2937,"weight: 600;                     color: #1f2937;                 }             """""")    "
app/gui/domains/operations/prompt_studio/panels/library_panel.py,195,#64748b,"weight: 600;                     color: #64748b;                 }             """""")    "
app/gui/domains/operations/prompt_studio/panels/library_panel.py,252,#64748b,weight: 600;                     color: #64748b;                     padding: 8px 0 4px
app/gui/domains/operations/prompt_studio/panels/library_panel.py,268,#64748b,weight: 600;                     color: #64748b;                     padding: 8px 0 4px
app/gui/domains/operations/prompt_studio/panels/preview_panel.py,23,#1f2937,"t-weight: bold; font-size: 14px; color: #1f2937;"")         layout.addWidget(header)    "
app/gui/domains/operations/prompt_studio/panels/preview_panel.py,27,#64748b,"  self._title_lbl.setStyleSheet(""color: #64748b; font-size: 12px;"")         layout.addW"
app/gui/domains/operations/prompt_studio/panels/preview_panel.py,33,#f9fafb,"  self._body.setStyleSheet(""background: #f9fafb; font-size: 12px;"")         layout.addW"
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,58,#1f2937,"t-weight: bold; font-size: 14px; color: #1f2937;"")         header.addWidget(self._title"
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,62,#f59e0b,"._dirty_indicator.setStyleSheet(""color: #f59e0b; font-size: 12px;"")         header.addW"
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,100,#f1f5f9,utton {                     background: #f1f5f9;                     color: #475569;   
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,101,#475569,nd: #f1f5f9;                     color: #475569;                     border: 1px solid 
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,102,#e2e8f0,;                     border: 1px solid #e2e8f0;                     border-radius: 6px
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,108,#e2e8f0,"hover {                     background: #e2e8f0;                 }             """""")    "
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,126,#2563eb,mptButton {                 background: #2563eb;                 color: white;         
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,133,#1d4ed8,  #savePromptButton:hover { background: #1d4ed8; }             #savePromptButton:disabl
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,135,#cbd5e1,:disabled {                 background: #cbd5e1;                 color: #94a3b8;       
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,136,#94a3b8,"ground: #cbd5e1;                 color: #94a3b8;             }         """""")         sel"
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,146,#ffffff,itorPanel {                 background: #ffffff;                 border: 1px solid #e5e
app/gui/domains/operations/prompt_studio/panels/prompt_editor_panel.py,147,#e5e7eb,ffff;                 border: 1px solid #e5e7eb;                 border-radius: 12px;  
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,70,#1f2937,"nt-weight: 600; font-size: 13px; color: #1f2937;"")         name.setWordWrap(True)      "
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,81,#dbeafe,"ius: 4px; ""             + (""background: #dbeafe; color: #1d4ed8;"" if is_project else ""b"
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,81,#1d4ed8,"        + (""background: #dbeafe; color: #1d4ed8;"" if is_project else ""background: #f3f4"
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,81,#f3f4f6,"d4ed8;"" if is_project else ""background: #f3f4f6; color: #6b7280;"")             + "" }""  "
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,81,#6b7280,"oject else ""background: #f3f4f6; color: #6b7280;"")             + "" }""         )        "
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,94,#64748b,".setStyleSheet(""font-size: 11px; color: #64748b;"")         meta.addWidget(updated_label"
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,100,#64748b,".setStyleSheet(""font-size: 11px; color: #64748b;"")         meta.addWidget(versions_labe"
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,109,#eff6ff,tItem {                     background: #eff6ff;                     border: 1px solid 
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,110,#bfdbfe,;                     border: 1px solid #bfdbfe;                     border-radius: 8px
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,117,#ffffff,tItem {                     background: #ffffff;                     border: 1px solid 
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,118,#e5e7eb,;                     border: 1px solid #e5e7eb;                     border-radius: 8px
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,122,#f9fafb,hover {                     background: #f9fafb;                     border-color: #d1d
app/gui/domains/operations/prompt_studio/panels/prompt_list_item.py,123,#d1d5db,"fafb;                     border-color: #d1d5db;                 }             """""")    "
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,72,#64748b,"ont-weight: 600;                 color: #64748b;             }         """""")         sel"
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,79,#f8fafc,ectHeader {                 background: #f8fafc;                 border: 1px solid #e2e
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,80,#e2e8f0,fafc;                 border: 1px solid #e2e8f0;                 border-radius: 8px;   
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,93,#2563eb,mptButton {                 background: #2563eb;                 color: white;         
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,100,#1d4ed8,   #newPromptButton:hover { background: #1d4ed8; }             #newPromptButton:disable
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,102,#cbd5e1,:disabled {                 background: #cbd5e1;                 color: #94a3b8;       
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,103,#94a3b8,"ground: #cbd5e1;                 color: #94a3b8;             }         """""")         sel"
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,115,#e2e8f0,12px;                 border: 1px solid #e2e8f0;                 border-radius: 8px;   
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,119,#2563eb,"        QLineEdit:focus { border-color: #2563eb; }         """""")         self._search.te"
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,140,#94a3b8,"self._empty_label.setStyleSheet(""color: #94a3b8; font-size: 13px; padding: 24px;"")     "
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,145,#ffffff,ListPanel {                 background: #ffffff;                 border-right: 1px soli
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,146,#e2e8f0,"                border-right: 1px solid #e2e8f0;             }         """""")      def _c"
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,183,#1f2937,"weight: 600;                     color: #1f2937;                 }             """""")    "
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,196,#64748b,"weight: 600;                     color: #64748b;                 }             """""")    "
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,247,#64748b,weight: 600;                     color: #64748b;                     padding: 8px 0 4px
app/gui/domains/operations/prompt_studio/panels/prompt_list_panel.py,263,#64748b,weight: 600;                     color: #64748b;                     padding: 8px 0 4px
app/gui/domains/operations/prompt_studio/panels/prompt_navigation_panel.py,64,#0f172a,"ont-weight: 600;                 color: #0f172a;             }         """""")         lay"
app/gui/domains/operations/prompt_studio/panels/prompt_navigation_panel.py,71,#64748b,".setStyleSheet(""font-size: 12px; color: #64748b;"")         layout.addWidget(subtitle)  "
app/gui/domains/operations/prompt_studio/panels/prompt_navigation_panel.py,88,#f1f5f9,tem:hover {                 background: #f1f5f9;             }             #promptNavLi
app/gui/domains/operations/prompt_studio/panels/prompt_navigation_panel.py,91,#e2e8f0,:selected {                 background: #e2e8f0;                 color: #0f172a;       
app/gui/domains/operations/prompt_studio/panels/prompt_navigation_panel.py,92,#0f172a,"ground: #e2e8f0;                 color: #0f172a;             }         """""")         lay"
app/gui/domains/operations/prompt_studio/panels/prompt_navigation_panel.py,99,#f8fafc,tionPanel {                 background: #f8fafc;                 border-right: 1px soli
app/gui/domains/operations/prompt_studio/panels/prompt_navigation_panel.py,100,#e2e8f0,"                border-right: 1px solid #e2e8f0;             }         """""")          se"
app/gui/domains/operations/prompt_studio/panels/prompt_templates_panel.py,106,#1f2937,"nt-weight: 600; font-size: 13px; color: #1f2937;"")         title.setWordWrap(True)     "
app/gui/domains/operations/prompt_studio/panels/prompt_templates_panel.py,114,#f1f5f9,ateButton {                 background: #f1f5f9;                 color: #475569;       
app/gui/domains/operations/prompt_studio/panels/prompt_templates_panel.py,115,#475569,ground: #f1f5f9;                 color: #475569;                 border: 1px solid #e2e
app/gui/domains/operations/prompt_studio/panels/prompt_templates_panel.py,116,#e2e8f0,5569;                 border: 1px solid #e2e8f0;                 border-radius: 6px;   
